Index1,Index2,User1,User2,Tweet1,Tweet2
1170,1815,CANDY86550184,Mery92470941, ignacioachurra , ignacioachurra jasjas
1170,44076,CANDY86550184,rrivade, ignacioachurra , ignacioachurra uuuufff 
1170,45454,CANDY86550184,RMSilvaG, ignacioachurra , ignacioachurra yuhhhuuuu
1170,4951,CANDY86550184,Oscar080111, ignacioachurra , ignacioachurra rechazoporchile
1170,46063,CANDY86550184,sergioetcheto, ignacioachurra , ignacioachurra te gustara
1170,14862,CANDY86550184,JeannyHobbs, ignacioachurra , ignacioachurra wow 
1170,4882,CANDY86550184,Apruevonao, ignacioachurra , ignacioachurra rechazo
1170,1300,CANDY86550184,JaraMillanir, ignacioachurra , ignacioachurra jaaaaaaa
1170,44087,CANDY86550184,Claudi0Mun0z, ignacioachurra , ignacioachurra payaso
1170,7637,CANDY86550184,Masrapidoysimp1, ignacioachurra , ignacioachurra what 
1170,14903,CANDY86550184,MonicaM41556417, ignacioachurra , ignacioachurra vagoooooooo
1170,1207,CANDY86550184,lord_ketin, ignacioachurra , ignacioachurra wajja
1300,4866,JaraMillanir,jpbustamantev, ignacioachurra jaaaaaaa, ignacioachurra no
1300,4874,JaraMillanir,neconstruye, ignacioachurra jaaaaaaa, ignacioachurra vago 
1300,45454,JaraMillanir,RMSilvaG, ignacioachurra jaaaaaaa, ignacioachurra yuhhhuuuu
1300,4951,JaraMillanir,Oscar080111, ignacioachurra jaaaaaaa, ignacioachurra rechazoporchile
1300,4882,JaraMillanir,Apruevonao, ignacioachurra jaaaaaaa, ignacioachurra rechazo
1300,7637,JaraMillanir,Masrapidoysimp1, ignacioachurra jaaaaaaa, ignacioachurra what 
1300,44087,JaraMillanir,Claudi0Mun0z, ignacioachurra jaaaaaaa, ignacioachurra payaso
1300,14903,JaraMillanir,MonicaM41556417, ignacioachurra jaaaaaaa, ignacioachurra vagoooooooo
1302,4354,HottBeatriz,Jijotwitt, ignacioachurra que ridiculo, ignacioachurra que hue mas tonta
1304,45432,ccampusanoes,kktrix, ignacioachurra jajaaja tonto wn , ignacioachurra ignacioachurra tonto wn 
1334,7932,Daniela27124064,PatoColon2, marcosbarrazag , marcosbarrazag estn asustados 
1334,4871,Daniela27124064,ya__y_que, marcosbarrazag , marcosbarrazag 2022
1334,7688,Daniela27124064,Andrea_meme, marcosbarrazag , marcosbarrazag miserable
1334,7912,Daniela27124064,Master52131, marcosbarrazag , marcosbarrazag jajajajajaj 
1334,7627,Daniela27124064,gonzaresti, marcosbarrazag , marcosbarrazag sdw
1334,14864,Daniela27124064,Alejand41647081, marcosbarrazag , marcosbarrazag aweonado
1334,13239,Daniela27124064,DelcastillomAna, marcosbarrazag , marcosbarrazag ah ya 
1334,1811,Daniela27124064,sum51325, marcosbarrazag , marcosbarrazag falso
1334,35508,Daniela27124064,pita09443405, marcosbarrazag , marcosbarrazag
1334,5463,Daniela27124064,Claudia82211959, marcosbarrazag , marcosbarrazag supralo 
1334,14843,Daniela27124064,MunozThemis, marcosbarrazag , marcosbarrazag patan
1334,1340,Daniela27124064,karinwinder, marcosbarrazag , marcosbarrazag no
1334,14879,Daniela27124064,PepeOrtegaJim1, marcosbarrazag , marcosbarrazag imbcil 
1340,4871,karinwinder,ya__y_que, marcosbarrazag no, marcosbarrazag 2022
1340,7688,karinwinder,Andrea_meme, marcosbarrazag no, marcosbarrazag miserable
1340,7912,karinwinder,Master52131, marcosbarrazag no, marcosbarrazag jajajajajaj 
1340,14864,karinwinder,Alejand41647081, marcosbarrazag no, marcosbarrazag aweonado
1340,35508,karinwinder,pita09443405, marcosbarrazag no, marcosbarrazag
1340,13239,karinwinder,DelcastillomAna, marcosbarrazag no, marcosbarrazag ah ya 
1340,14843,karinwinder,MunozThemis, marcosbarrazag no, marcosbarrazag patan
1340,14879,karinwinder,PepeOrtegaJim1, marcosbarrazag no, marcosbarrazag imbcil 
1351,4482,vilolo2010,TeliasKetty, tere_marinovic , tere_marinovic
1351,20613,vilolo2010,Fernand91987914, tere_marinovic , tere_marinovic rt
1351,24711,vilolo2010,hgamboav, tere_marinovic , tere_marinovic uyyyy
1351,17801,vilolo2010,CartagoAnibal, tere_marinovic , tere_marinovic exacto 
1351,1804,vilolo2010,Roberto04180320, tere_marinovic , tere_marinovic 69
1351,1808,vilolo2010,mechon_blanco, tere_marinovic , tere_marinovic 1000
1351,29974,vilolo2010,Monthesalpha, tere_marinovic , tere_marinovic master 
1351,20632,vilolo2010,CamiloUribeP, tere_marinovic , tere_marinovic burra
1351,20633,vilolo2010,caaoosschileno, tere_marinovic , tere_marinovic amen 
1351,1818,vilolo2010,Cuidadanochile1, tere_marinovic , tere_marinovic jajaja
1351,14875,vilolo2010,reusew, tere_marinovic , tere_marinovic jajajaja
1351,1819,vilolo2010,GucciPuro, tere_marinovic ,siiiii tere_marinovic
1351,10910,vilolo2010,marco_bertol, tere_marinovic , tere_marinovic bien 
1351,36127,vilolo2010,ab3644a689954fb, tere_marinovic , tere_marinovic jajajajaja 
1351,1440,vilolo2010,AdriSanMed, tere_marinovic , tere_marinovic no
1351,1826,vilolo2010,claudio389971, tere_marinovic , tere_marinovic jajajaj
1351,10915,vilolo2010,Glory_anne_81, tere_marinovic , tere_marinovic no 
1351,14885,vilolo2010,justsayingikno, tere_marinovic , tere_marinovic jajajajaj
1351,20645,vilolo2010,CapoViera, tere_marinovic , tere_marinovic genial
1351,35628,vilolo2010,Hctor90440154, tere_marinovic , tere_marinovic jajajajaja
1351,42669,vilolo2010,Fjagarciadiaz, tere_marinovic , tere_marinovic apruebo
1351,29868,vilolo2010,MiguelO81244513, tere_marinovic , tere_marinovic a si es
1351,29869,vilolo2010,hugodaniel77, tere_marinovic , tere_marinovic hermoso
1351,17721,vilolo2010,pichychi, tere_marinovic , tere_marinovic idola
1351,24762,vilolo2010,franciscoelkan, tere_marinovic , tere_marinovic cobarde 
1351,17722,vilolo2010,Ricardi46867045, tere_marinovic , tere_marinovic slo
1351,7619,vilolo2010,Rol_TS, tere_marinovic , tere_marinovic 5
1351,17989,vilolo2010,sandragamerre, tere_marinovic , tere_marinovic jajajaja 
1351,30151,vilolo2010,MalinconiMario, tere_marinovic , tere_marinovic grrrrrrrrrr 
1351,20682,vilolo2010,elsonnnnnnn, tere_marinovic , tere_marinovic es izkia 
1351,20683,vilolo2010,RpkAlejandro, tere_marinovic , tere_marinovic seca 
1351,43854,vilolo2010,flodiaz_mu, tere_marinovic , tere_marinovic cdr
1351,1359,vilolo2010,RosaMam5, tere_marinovic , tere_marinovic mal 
1351,1879,vilolo2010,MasanaLucia, tere_marinovic , tere_marinovic as es 
1351,35546,vilolo2010,tindala25, tere_marinovic , tere_marinovic wenaa
1351,14938,vilolo2010,HecktTito, tere_marinovic , tere_marinovic jajajajajajaj
1351,4442,vilolo2010,mauro_martinez7, tere_marinovic , tere_marinovic 0
1351,2145,vilolo2010,amrr93510627, tere_marinovic , tere_marinovic jajajajajajajajajajajajajajajajaja
1351,29925,vilolo2010,BienTwitero, tere_marinovic , tere_marinovic idola 
1351,28520,vilolo2010,AndamiosPuchin2, tere_marinovic , tere_marinovic te amo
1351,43885,vilolo2010,WALESOPHIA2, tere_marinovic , tere_marinovic obvio
1351,13166,vilolo2010,spike54814307, tere_marinovic , tere_marinovic exacto
1351,7671,vilolo2010,Alessa_Sophia21, tere_marinovic , tere_marinovic y eso 
1351,14844,vilolo2010,Rodrigo91264794, tere_marinovic , tere_marinovic cagan
1351,42621,vilolo2010,adrianaW1983, tere_marinovic , tere_marinovic kiko 
1359,2145,RosaMam5,amrr93510627, tere_marinovic mal , tere_marinovic jajajajajajajajajajajajajajajajaja
1359,1826,RosaMam5,claudio389971, tere_marinovic mal , tere_marinovic jajajaj
1359,17989,RosaMam5,sandragamerre, tere_marinovic mal , tere_marinovic jajajaja 
1359,14885,RosaMam5,justsayingikno, tere_marinovic mal , tere_marinovic jajajajaj
1359,20613,RosaMam5,Fernand91987914, tere_marinovic mal , tere_marinovic rt
1359,35628,RosaMam5,Hctor90440154, tere_marinovic mal , tere_marinovic jajajajaja
1359,14875,RosaMam5,reusew, tere_marinovic mal , tere_marinovic jajajaja
1359,14938,RosaMam5,HecktTito, tere_marinovic mal , tere_marinovic jajajajajajaj
1359,1818,RosaMam5,Cuidadanochile1, tere_marinovic mal , tere_marinovic jajaja
1359,36127,RosaMam5,ab3644a689954fb, tere_marinovic mal , tere_marinovic jajajajaja 
1360,1454,moya_pamela,abbygael1518, tere_marinovic 1000 victipuntos , tere_marinovic 1000 victi puntos 
1415,2145,Ogu19592010,amrr93510627, tere_marinovic jajajajaaja, tere_marinovic jajajajajajajajajajajajajajajajaja
1415,1826,Ogu19592010,claudio389971, tere_marinovic jajajajaaja, tere_marinovic jajajaj
1415,24740,Ogu19592010,Raquelarre79, tere_marinovic jajajajaaja, tere_marinovic jajajajja
1415,14885,Ogu19592010,justsayingikno, tere_marinovic jajajajaaja, tere_marinovic jajajajaj
1415,17989,Ogu19592010,sandragamerre, tere_marinovic jajajajaaja, tere_marinovic jajajaja 
1415,4485,Ogu19592010,EchoOscar11, tere_marinovic jajajajaaja, tere_marinovic jajaja jajaja vcl
1415,6315,Ogu19592010,Israelzelayama1, tere_marinovic jajajajaaja, tere_marinovic jajajaaaaaaaaaaa
1415,35628,Ogu19592010,Hctor90440154, tere_marinovic jajajajaaja, tere_marinovic jajajajaja
1415,18068,Ogu19592010,Soyunalias, tere_marinovic jajajajaaja, tere_marinovic jajjajajajajjajajjajjaja
1415,30869,Ogu19592010,ceciliana1655, tere_marinovic jajajajaaja, tere_marinovic jajaja jajaja 
1415,14875,Ogu19592010,reusew, tere_marinovic jajajajaaja, tere_marinovic jajajaja
1415,14938,Ogu19592010,HecktTito, tere_marinovic jajajajaaja, tere_marinovic jajajajajajaj
1415,1818,Ogu19592010,Cuidadanochile1, tere_marinovic jajajajaaja, tere_marinovic jajaja
1415,36127,Ogu19592010,ab3644a689954fb, tere_marinovic jajajajaaja, tere_marinovic jajajajaja 
1419,20804,aaronlobovsky,angaricor1, tere_marinovic la vistipuntos ajakak,vistipuntos tere_marinovic
1440,4482,AdriSanMed,TeliasKetty, tere_marinovic no, tere_marinovic
1440,10915,AdriSanMed,Glory_anne_81, tere_marinovic no, tere_marinovic no 
1440,7619,AdriSanMed,Rol_TS, tere_marinovic no, tere_marinovic 5
1440,24711,AdriSanMed,hgamboav, tere_marinovic no, tere_marinovic uyyyy
1440,30151,AdriSanMed,MalinconiMario, tere_marinovic no, tere_marinovic grrrrrrrrrr 
1440,4442,AdriSanMed,mauro_martinez7, tere_marinovic no, tere_marinovic 0
1440,1879,AdriSanMed,MasanaLucia, tere_marinovic no, tere_marinovic as es 
1440,20633,AdriSanMed,caaoosschileno, tere_marinovic no, tere_marinovic amen 
1440,17722,AdriSanMed,Ricardi46867045, tere_marinovic no, tere_marinovic slo
1440,1819,AdriSanMed,GucciPuro, tere_marinovic no,siiiii tere_marinovic
1444,20681,Viper__70,LoayzaLoayza4, tere_marinovic muy cierto, tere_marinovic muy bueno
1446,20754,ElManolete82,kitty_treme, tere_marinovic genialidad , tere_marinovic genial 
1446,20645,ElManolete82,CapoViera, tere_marinovic genialidad , tere_marinovic genial
1449,6315,LoretoCelis4,Israelzelayama1, tere_marinovic jajjajjajajaaaa, tere_marinovic jajajaaaaaaaaaaa
1449,24740,LoretoCelis4,Raquelarre79, tere_marinovic jajjajjajajaaaa, tere_marinovic jajajajja
1449,18068,LoretoCelis4,Soyunalias, tere_marinovic jajjajjajajaaaa, tere_marinovic jajjajajajajjajajjajjaja
1454,31329,abbygael1518,murrutia18, tere_marinovic 1000 victi puntos , tere_marinovic nanai 1000 victi puntos 
1454,1915,abbygael1518,MiguelB15680147, tere_marinovic 1000 victi puntos , tere_marinovic 30 victi puntos 
1454,36696,abbygael1518,YadanYsilva, tere_marinovic 1000 victi puntos , tere_marinovic 1000000000 vistimierda puntos pa bo
1454,10936,abbygael1518,nenesta, tere_marinovic 1000 victi puntos , tere_marinovic 100 victi puntos 
1454,28507,abbygael1518,nenesta, tere_marinovic 1000 victi puntos , tere_marinovic 200 victi puntos 
1520,20801,NachoFarmer,cfloresferreira, tere_marinovic rechazo , tere_marinovic rechazo ganar
1520,1992,NachoFarmer,maria_alejandr_, tere_marinovic rechazo , tere_marinovic rechazo
1520,6281,NachoFarmer,osvaldo80793300, tere_marinovic rechazo , tere_marinovic rechazo tere
1520,20752,NachoFarmer,Alevasquez69, tere_marinovic rechazo , tere_marinovic rechazocrece
1520,17940,NachoFarmer,MasanaLucia, tere_marinovic rechazo , tere_marinovic rechazocrece 
1538,42726,betty_galdames,andrs_cubillos, hugo_gutierrez_ , hugo_gutierrez_ pelota
1538,4587,betty_galdames,Mauriciobravoo, hugo_gutierrez_ , hugo_gutierrez_ si ctm 
1538,1580,betty_galdames,zapata23a, hugo_gutierrez_ , hugo_gutierrez_ agueonaho
1538,45367,betty_galdames,Boxer19986940, hugo_gutierrez_ , hugo_gutierrez_ bate
1538,1592,betty_galdames,Victorborquezs1, hugo_gutierrez_ , hugo_gutierrez_
1551,7907,chiledetodos,Osvaldo37544075, hugo_gutierrez_ rechazodesalidaconvencionql, hugo_gutierrez_ rechazodesalida2022
1564,20706,pablo_pitt27,monaso1986, hugo_gutierrez_ rechazo , hugo_gutierrez_ rechazoooo
1564,7907,pablo_pitt27,Osvaldo37544075, hugo_gutierrez_ rechazo , hugo_gutierrez_ rechazodesalida2022
1564,1828,pablo_pitt27,rikirev, hugo_gutierrez_ rechazo , hugo_gutierrez_ rechazo
1564,24977,pablo_pitt27,Constan08334217, hugo_gutierrez_ rechazo , hugo_gutierrez_ rechazoooooooooooooooo 
1564,30261,pablo_pitt27,Adew15075425, hugo_gutierrez_ rechazo , hugo_gutierrez_ rechazo total 
1564,7993,pablo_pitt27,loreto_palacios, hugo_gutierrez_ rechazo , hugo_gutierrez_ rechazo rechazo rechazo
1580,1592,zapata23a,Victorborquezs1, hugo_gutierrez_ agueonaho, hugo_gutierrez_
1580,4587,zapata23a,Mauriciobravoo, hugo_gutierrez_ agueonaho, hugo_gutierrez_ si ctm 
1592,4587,Victorborquezs1,Mauriciobravoo, hugo_gutierrez_, hugo_gutierrez_ si ctm 
1593,42821,JimenaA75936745,victorpolo11, hugo_gutierrez_ saaaaaaaa , hugo_gutierrez_ yaaaaaaaaaaa
1627,1635,lasaloasus33,JR30012, mcubillossigall izkia y vo , mcubillossigall izkia renunciaizkia
1627,1634,lasaloasus33,Patrici95377381, mcubillossigall izkia y vo , mcubillossigall izkia penosos 
1634,1635,Patrici95377381,JR30012, mcubillossigall izkia penosos , mcubillossigall izkia renunciaizkia
1673,13017,mombushera,aline_pradenas,bien ,bien
1678,3065,ratioessendi,JLete57,excelente ,excelente
1687,17437,feliperasa,agonzid,excelente noticia,excelente noticia 
1707,30554,AprueboMacul,AJequier,miente miente que algo queda, jaime_bassa miente miente que algo queda
1707,24518,AprueboMacul,misafercub,miente miente que algo queda,miente miente que algo queda 
1725,41116,DavidAreIIano,sergio_correa,la mejor campaa del rechazo ,la mejor campaa del rechazo
1800,7990,elizabe90438429,TerceraDerivada, rechazocrece, rechazocrece rechazocrece rechazocrece
1804,4482,Roberto04180320,TeliasKetty, tere_marinovic 69, tere_marinovic
1804,20613,Roberto04180320,Fernand91987914, tere_marinovic 69, tere_marinovic rt
1804,17801,Roberto04180320,CartagoAnibal, tere_marinovic 69, tere_marinovic exacto 
1804,29974,Roberto04180320,Monthesalpha, tere_marinovic 69, tere_marinovic master 
1804,20632,Roberto04180320,CamiloUribeP, tere_marinovic 69, tere_marinovic burra
1804,10910,Roberto04180320,marco_bertol, tere_marinovic 69, tere_marinovic bien 
1804,29868,Roberto04180320,MiguelO81244513, tere_marinovic 69, tere_marinovic a si es
1804,42669,Roberto04180320,Fjagarciadiaz, tere_marinovic 69, tere_marinovic apruebo
1804,17721,Roberto04180320,pichychi, tere_marinovic 69, tere_marinovic idola
1804,24762,Roberto04180320,franciscoelkan, tere_marinovic 69, tere_marinovic cobarde 
1804,7619,Roberto04180320,Rol_TS, tere_marinovic 69, tere_marinovic 5
1804,20682,Roberto04180320,elsonnnnnnn, tere_marinovic 69, tere_marinovic es izkia 
1804,20683,Roberto04180320,RpkAlejandro, tere_marinovic 69, tere_marinovic seca 
1804,4442,Roberto04180320,mauro_martinez7, tere_marinovic 69, tere_marinovic 0
1804,35546,Roberto04180320,tindala25, tere_marinovic 69, tere_marinovic wenaa
1804,29925,Roberto04180320,BienTwitero, tere_marinovic 69, tere_marinovic idola 
1804,28520,Roberto04180320,AndamiosPuchin2, tere_marinovic 69, tere_marinovic te amo
1804,43885,Roberto04180320,WALESOPHIA2, tere_marinovic 69, tere_marinovic obvio
1804,13166,Roberto04180320,spike54814307, tere_marinovic 69, tere_marinovic exacto
1804,14844,Roberto04180320,Rodrigo91264794, tere_marinovic 69, tere_marinovic cagan
1804,42621,Roberto04180320,adrianaW1983, tere_marinovic 69, tere_marinovic kiko 
1805,6272,73Centinela,jhhf82, rechazodesalida2022, latercera rechazodesalida
1805,11499,73Centinela,glastroncarlson, rechazodesalida2022, rechazodesalida2022 rechazodesalida
1805,1903,73Centinela,SoleVerito1, rechazodesalida2022, rechazodesalida 
1805,27217,73Centinela,Daniela23567512, rechazodesalida2022, rechazodesalida2022 rechazoporchile
1806,11393,microbiolito,Ubuntu_somos_, berfontaine pelmazo, berfontaine bien 
1806,38049,microbiolito,magaly93515879, berfontaine pelmazo, berfontaine nada claro 
1806,4876,microbiolito,PenaSyvia, berfontaine pelmazo, berfontaine bien pdg
1806,1837,microbiolito,virginialeiva, berfontaine pelmazo, berfontaine 
1806,42427,microbiolito,pschaulsohn, berfontaine pelmazo, berfontaine ya
1806,11389,microbiolito,jorge_daza1980, berfontaine pelmazo, berfontaine
1807,17728,FrancoA86436267,nico_gaya, gdominguez_ rechazo, gdominguez_ rechazo 
1807,1831,FrancoA86436267,YamallT, gdominguez_ rechazo, gdominguez_ rechazoctm
1807,1845,FrancoA86436267,VDaza1, gdominguez_ rechazo, gdominguez_ rechazocrece
1808,20613,mechon_blanco,Fernand91987914, tere_marinovic 1000, tere_marinovic rt
1808,29869,mechon_blanco,hugodaniel77, tere_marinovic 1000, tere_marinovic hermoso
1808,7644,mechon_blanco,ximenostra, tere_marinovic 1000, tere_marinovic 10000
1808,7709,mechon_blanco,GinoARH, tere_marinovic 1000, tere_marinovic 1000000000
1809,35581,DvelasY,consignatario, jaime_bassa si si , jaime_bassa si campen
1811,35508,sum51325,pita09443405, marcosbarrazag falso, marcosbarrazag
1815,45751,Mery92470941,pedrobastidas, ignacioachurra jasjas, ignacioachurra sdw
1816,45184,mptellechea,ipardom, fernando_atria miente, fernando_atria jaime atria fernando guzmn
1816,6442,mptellechea,Elsinor66, fernando_atria miente, fernando_atria que personaje nefasto 
1816,4400,mptellechea,Franrechazo, fernando_atria miente, fernando_atria que hdp
1816,7608,mptellechea,LaPatriaTwitera, fernando_atria miente, fernando_atria
1816,30139,mptellechea,GerardoZapataG1, fernando_atria miente, fernando_atria no te pasi pelao
1816,45756,mptellechea,javierrecabarr5, fernando_atria miente, fernando_atria maximo
1816,29886,mptellechea,rcastillomurill, fernando_atria miente, fernando_atria muy bien
1816,30144,mptellechea,Zoyer79553044, fernando_atria miente, fernando_atria mentiroso 
1816,30026,mptellechea,5_leigh, fernando_atria miente, fernando_atria yo rechazo 
1816,30283,mptellechea,MaldonadoSumar, fernando_atria miente, fernando_atria pobre y triste weon
1816,13265,mptellechea,camilor32968098, fernando_atria miente, fernando_atria men tirosooooo 
1816,30681,mptellechea,wall_dix, fernando_atria miente, fernando_atria y un pas dividido cueck 
1816,6234,mptellechea,MagalyC82639621, fernando_atria miente, fernando_atria 
1816,15066,mptellechea,rodrigosobarzo, fernando_atria miente, fernando_atria 2 
1816,41568,mptellechea,Academica2021, fernando_atria miente,no a fernando_atria qu cobarda harvey
